SampleName,VolumeDensity,SurfaceAreaDensity,MeanBreadthDensity,EulerNumberDensity,VoxelCount,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
Scan021_008,0.729,0.033,-7.32E-05,-1.25E-06,102710.75,469830.3689,33640.67063,120.3480417,0.38675,-0.125,56.57833333,149.6075,100.3608333,185.7125,54.9875,139.44,102.9389167,143.1481667,98.006875,102.9389167,143.1481667,98.006875,55.90895833,41.58841667,28.075375,1.704791667,-8.127333333,42.36770833,1.448375,2.262625,1.583583333,94.89666667,141.515,99.32333333,35.32116667
Scan021_009,0.716,0.034,-0.0001008,5.62E-07,100853.9167,461336.6455,33584.11792,109.2887083,0.367125,1.083333333,64.1175,164.9625,76.22166667,156.5933333,83.48416667,178.3116667,110.524125,115.4359583,130.384375,110.524125,115.4359583,130.384375,62.89208333,42.9085,26.81904167,0.89875,2.8895,-6.698,1.523875,2.703625,1.807,103.6116667,114.7475,126.5058333,37.85733333
Scan021_010,0.712,0.031,-0.0001697,-1.57E-07,120040.2,549100.5708,37207.12355,118.40715,0.34615,0.75,78.186,175.711,68.392,159.692,52.622,143.673,127.16455,114.888,97.00105,127.16455,114.888,97.00105,65.64335,41.56835,27.09885,-9.823,1.5122,8.6377,1.804,2.8027,1.581,128.65,106.572,99.268,36.18805
Scan021_011,0.758,0.036,-0.0001848,-1.40E-07,121792.0476,557114.0573,39855.12986,124.634619,0.36647619,0.761904762,75.33238095,182.3628571,52.09238095,158.6485714,47.50761905,140.7838095,130.9112381,105.1234762,94.50114286,130.9112381,105.1234762,94.50114286,65.67447619,47.84495238,30.41690476,3.490380952,4.825857143,6.780380952,1.455238095,2.505190476,1.697761905,128.3733333,103.1571429,97.30761905,40.68319048
Scan021_012,0.637,0.031,-4.01E-05,6.61E-08,102474.8571,468751.3229,33914.06771,118.6478095,0.307666667,0.952380952,75.0952381,167.1066667,72.88190476,169.952381,72.01238095,159.5180952,120.5125714,120.1948095,116.0910952,120.5125714,120.1948095,116.0910952,65.52666667,42.64742857,26.50709524,3.625952381,8.299571429,-29.30790476,1.686904762,3.102142857,1.859333333,115.567619,115.172381,116.7533333,34.54371429
Scan021_013,0.839,0.026,-0.0001613,-4.38E-07,166306.2353,760735.5596,40185.85894,120.643,0.337411765,0.882352941,78.70352941,173.2258824,77.92235294,177.3270588,108.4858824,198.5164706,128.6865294,126.4391765,156.1335294,128.6865294,126.4391765,156.1335294,66.22447059,44.04964706,29.32594118,-12.50564706,-10.34294118,-17.05964706,1.644176471,2.797117647,1.708,126.4529412,124.0117647,154.5752941,39.189
Scan021_014,0.755,0.029,-0.0001305,-2.48E-07,212204.25,970687.1098,59965.95025,159.6374167,0.338,0.666666667,38.87166667,165.8616667,54.50333333,167.5216667,81.06333333,196.295,100.14025,111.3970833,139.8895833,100.14025,111.3970833,139.8895833,79.0415,55.69958333,39.03975,-27.36383333,14.136,-20.91691667,1.502166667,2.516333333,1.620583333,98.90833333,113.1566667,132.1083333,50.76833333
Scan021_015,0.686,0.04,-9.10E-05,-3.76E-06,77225.93333,353255.0269,29702.5553,130.0537333,0.314766667,-0.833333333,69.16666667,159.028,102.588,183.7066667,68.61333333,153.7713333,117.9073,143.3611667,112.2079333,117.9073,143.3611667,112.2079333,55.9659,38.2733,25.67856667,10.38933333,5.1565,-16.05086667,1.618133333,2.669366667,1.652966667,120.7926667,140.768,114.2633333,33.14473333
Scan021_016,0.782,0.034,-0.0001732,1.16E-07,119943.1364,548656.5721,37494.30409,117.4782727,0.381090909,0.863636364,75.37909091,171.9609091,81.49090909,171.5836364,86.62181818,191.2772727,121.8511818,125.8838636,140.1979545,121.8511818,125.8838636,140.1979545,68.62290909,45.97254545,30.06459091,-11.16440909,1.676863636,-19.57127273,1.548181818,2.749636364,1.756636364,121.3309091,123.5945455,134.5354545,43.68818182
Scan021_017,0.837,0.025,-0.000142,3.30E-08,216696.5385,991236.2105,51048.34831,135.0136154,0.341538462,0.923076923,83.51076923,177.3646154,81.59538462,194.4753846,60.27076923,169.7030769,130.3000769,139.506,114.8678462,130.3000769,139.506,114.8678462,73.13092308,52.03053846,33.92276923,14.63653846,-32.67,16.12484615,1.567692308,2.757307692,1.739461538,124.7553846,141.4830769,110.8369231,49.67238462
Scan021_018,0.829,0.032,-0.0002273,-5.78E-08,174828.1875,799717.5741,50102.14006,136.897,0.3855,0.875,68.06,187.995,59.345,171.70625,78.85,185.505,128.6885,117.62225,132.7458125,128.6885,117.62225,132.7458125,76.8169375,53.8905,36.4271875,5.666375,3.788625,54.7873125,1.454125,2.4000625,1.677,132.28125,118.69,132.5925,48.3474375
Scan021_019,0.731,0.031,-0.0001587,-4.13E-07,136938.6667,626399.3231,41467.91233,126.5545556,0.357666667,0.666666667,68.61333333,169.5044444,77.65111111,187.1188889,80.51,173.1933333,120.443,131.2147778,127.2417222,120.443,131.2147778,127.2417222,66.78666667,49.05583333,33.14922222,-13.17016667,6.997666667,-0.903222222,1.410722222,2.270833333,1.6005,116.8455556,132.3388889,121.6411111,40.66988889
Scan021_020,0.806,0.033,-0.0002126,-2.23E-07,181407.5333,829813.5133,55406.35453,154.2806,0.377133333,0.533333333,62.416,181.272,65.62533333,175.1853333,71.93333333,201.9666667,124.0553333,119.0157333,137.935,124.0553333,119.0157333,137.935,79.60846667,56.43093333,38.49233333,-14.92346667,13.28806667,13.26086667,1.4286,2.18,1.5432,127.7093333,115.536,141.9853333,51.27566667
Scan021_021,0.803,0.031,-0.0002196,1.16E-07,159539.4706,729782.3094,46852.62882,134.8657059,0.381235294,0.882352941,99.69764706,207.4023529,65.91176471,180.1588235,74.21176471,175.1788235,156.3484706,123.1798824,127.6201765,156.3484706,123.1798824,127.6201765,72.81547059,50.71747059,37.80482353,-14.79476471,-12.52682353,30.90717647,1.533882353,2.235941176,1.454352941,159.8482353,121.9611765,124.8905882,45.92658824
Scan021_022,0.797,0.033,-0.0001782,-7.10E-07,158353.0588,724355.2991,48569.09771,144.5644118,0.345647059,0.117647059,72.16117647,185.4317647,54.87764706,166.4882353,84.66,196.4658824,127.5891176,108.7140588,141.2662941,127.5891176,108.7140588,141.2662941,76.27005882,55.31058824,34.59623529,3.327529412,9.513352941,-45.03970588,1.412588235,2.944705882,2.060470588,125.2811765,106.3376471,143.3458824,46.02435294
Scan021_023,0.778,0.022,-8.69E-05,-4.13E-08,219097.3333,1002218.18,53157.10258,141.4104167,0.308,0.666666667,46.75666667,155.7633333,126.0216667,224.7916667,84.10666667,196.71,99.95108333,173.5265833,139.3161667,99.95108333,173.5265833,139.3161667,75.12708333,51.40016667,32.55283333,-3.0895,-17.48308333,22.77525,1.58225,2.7925,1.765583333,101.675,167.5216667,133.4916667,49.70783333
Scan021_024,0.726,0.027,-0.0001474,2.48E-08,204059.3333,933429.771,57491.353,154.4536667,0.357,0.916666667,51.73666667,171.2566667,63.495,187.0266667,70.41166667,193.39,111.3210833,125.5473333,131.3179167,111.3210833,125.5473333,131.3179167,81.01016667,56.96333333,40.39441667,-2.500916667,-13.74433333,-5.551333333,1.444916667,2.29,1.626083333,109.8366667,112.88,133.215,52.84325
Scan021_025,0.734,0.032,-0.0001229,-4.13E-08,165038.6667,754937.3133,50751.3554,155.7010667,0.3234,0.733333333,52.788,177.288,56.108,174.3,47.25466667,160.5773333,122.7023333,115.2295333,106.3103333,122.7023333,115.2295333,106.3103333,79.03713333,54.42273333,35.50213333,-41.685,7.9038,3.337533333,1.5084,2.5662,1.739133333,124.3893333,112.216,101.26,47.2546
Scan021_026,0.727,0.034,-0.0001726,1.49E-07,122707.6,561302.0738,40057.7348,129.72445,0.3562,0.9,68.226,176.873,74.866,166.249,81.506,190.9,120.9187,121.9663,139.19335,120.9187,121.9663,139.19335,69.9398,44.65975,33.3298,18.21735,24.73445,-11.4254,1.63245,2.4598,1.483,121.595,123.836,132.302,40.0889
Scan021_027,0.712,0.032,-9.37E-05,2.23E-07,114608.5238,524254.4236,36597.40105,121.6885238,0.338428571,0.904761905,54.3847619,156.672381,91.37904762,190.0304762,65.53047619,163.312381,104.4874762,142.3044286,115.358381,104.4874762,142.3044286,115.358381,66.98704762,45.25366667,28.30880952,-18.51385714,-1.183142857,-28.1192381,1.628142857,2.871142857,1.759571429,104.0266667,138.4914286,112.6428571,38.94414286
Scan021_028,0.769,0.03,-0.0001428,3.47E-07,162312.9375,742468.9946,47326.91519,128.44275,0.3773125,1.125,73.97375,178.2425,113.0875,211.235,93.68625,206.8775,125.9865625,163.2548125,151.5000625,125.9865625,163.2548125,151.5000625,70.441625,49.63125,33.259875,-14.9328125,14.39325,-21.707625,1.536125,2.478,1.6491875,125.5375,159.46375,149.6075,43.678875
Scan021_029,0.774,0.031,-0.0001324,2.89E-07,153702.7647,703083.4322,45322.21076,130.4191765,0.379764706,1.058823529,75.18823529,183.2835294,70.69647059,181.2329412,68.84117647,172.2494118,131.2134706,128.0165294,119.5911176,131.2134706,128.0165294,119.5911176,72.47376471,50.55458824,33.51076471,8.280117647,1.379352941,-30.02141176,1.544294118,2.579,1.661705882,137.0964706,124.9882353,120.1058824,46.08935294
Scan021_030,0.788,0.037,-0.0002217,-4.13E-08,110893.9167,507262.6748,36577.46058,117.8583333,0.398833333,0.833333333,97.59416667,195.88,51.32166667,147.8783333,94.75833333,184.9516667,146.69425,101.951,138.0179167,146.69425,101.951,138.0179167,64.02933333,43.57695833,29.99691667,11.732125,-0.097583333,19.78395833,1.635541667,2.397416667,1.465833333,142.4833333,101.26,135.29,41.753625
Scan021_031,0.804,0.029,-0.0001632,-1.74E-07,208346.5385,953040.758,56339.25915,149.1937692,0.374307692,0.923076923,64.74,166.8938462,62.95230769,182.7276923,56.82307692,180.4292308,114.0148462,123.6822308,119.8978462,114.0148462,123.6822308,119.8978462,79.61484615,53.71907692,37.79830769,5.239461538,6.083615385,28.59146154,1.587307692,2.274461538,1.444692308,113.5184615,115.8169231,112.2415385,48.13992308
Scan021_032,0.639,0.033,-0.0001391,-6.03E-07,113762,520382.1648,40659.40937,134.9740526,0.323578947,0.421052632,64.74,162.3305263,86.75684211,195.88,65.08947368,176.0473684,111.672,140.9016316,121.099,111.672,140.9016316,121.099,72.451,49.06636842,31.63010526,-1.984210526,5.083157895,-3.202894737,1.566947368,2.870368421,1.787631579,115.1515789,136.8189474,122.5778947,40.27694737
Scan021_033,0.834,0.032,-0.0002253,-7.44E-08,187477.8667,857581.0737,53220.2958,148.623,0.3632,0.733333333,62.96933333,182.0466667,95.39466667,212.48,43.71333333,152.9413333,122.5704667,156.3883333,96.27533333,122.5704667,156.3883333,96.27533333,74.80426667,54.4876,40.65553333,-1.8588,8.144133333,44.65766667,1.4784,2.209933333,1.451266667,120.516,157.036,94.06666667,49.98446667
Scan021_034,0.744,0.031,-0.0001109,-5.78E-08,147739.2353,675804.4257,44265.43082,132.2804706,0.290764706,0.764705882,80.36352941,179.1823529,87.49176471,190.2164706,81.24235294,183.1858824,132.3367059,139.0844706,132.8501176,132.3367059,139.0844706,132.8501176,69.99329412,50.42258824,27.71305882,-28.56052941,-2.830647059,5.176941176,1.437176471,3.289470588,2.283352941,133.2882353,133.6788235,133.5811765,38.86352941
Scan021_035,0.776,0.03,-0.0001428,-4.71E-07,217871.75,996611.9874,60431.598,156.0845,0.3255,0.416666667,57.54666667,176.0983333,65.01666667,182.8766667,43.16,170.98,115.4515833,126.1181667,108.0866667,115.4515833,126.1181667,108.0866667,86.38233333,58.40725,38.39066667,7.93925,27.47775,-52.40633333,1.5625,3.060833333,1.904833333,117.5833333,124.6383333,104.8566667,47.90941667
Scan021_036,0.813,0.029,-0.0001546,-2.48E-07,152536,697746.2939,42640.08433,132.3772222,0.377333333,0.555555556,56.16333333,163.51,91.39222222,183.5222222,83.18444444,184.7211111,110.8360556,139.2482778,133.5728889,110.8360556,139.2482778,133.5728889,67.49172222,47.36566667,31.92094444,-6.007611111,-8.489666667,-25.32288889,1.4685,2.468166667,1.674055556,112.6033333,144.1433333,133.7222222,44.81994444
Scan021_037,0.815,0.028,-0.0001299,-1.32E-07,211695.6923,968360.8114,56871.73031,151.1387692,0.392076923,0.692307692,70.23076923,184.6430769,70.35846154,191.4107692,100.4938462,217.8430769,124.4832308,127.9743077,160.4385385,124.4832308,127.9743077,160.4385385,83.57576923,55.752,40.65346154,8.299538462,-6.894538462,25.48353846,1.626692308,2.389615385,1.449076923,111.3476923,128.7138462,155.1461538,61.59023077
Scan021_038,0.69,0.03,-8.82E-05,9.91E-08,129641.1667,593018.3274,40847.15483,128.8273333,0.392277778,0.888888889,68.42888889,179.0955556,88.62555556,191.5455556,58.74555556,167.8444444,125.3139444,140.3056111,111.8487778,125.3139444,140.3056111,111.8487778,74.32844444,47.46916667,33.86127778,22.47011111,14.03533333,-7.674388889,1.579166667,2.382722222,1.504388889,130.1255556,136.95,106.7933333,45.40416667
Scan021_039,0.714,0.029,-5.41E-05,3.39E-07,172216.5714,787771.2438,50951.2595,141.2545,0.390142857,1.285714286,62.36857143,182.7185714,51.10428571,160.19,92.01142857,205.84,124.3645,108.7135,148.0225,124.3645,108.7135,148.0225,76.09264286,52.92264286,38.91764286,20.7935,-1.993,-11.66421429,1.744214286,2.507142857,1.414928571,126.3971429,103.3942857,153.7871429,47.58664286
Scan021_040,0.795,0.029,-0.0001263,-9.09E-08,206641.1538,945239.8074,57987.29577,157.9583077,0.406307692,0.615384615,49.92769231,184.26,62.18615385,185.6646154,78.53076923,186.3030769,116.8822308,120.9876923,133.3546923,116.8822308,120.9876923,133.3546923,80.06146154,59.38323077,40.38476923,-14.76661538,2.660615385,9.219307692,1.411615385,2.182769231,1.529846154,111.0923077,116.2,132.8,51.84315385
Scan021_041,0.795,0.03,-0.0001648,-4.30E-07,141257.9474,646157.0334,40422.58342,121.3872632,0.396263158,0.473684211,89.46526316,186.7063158,77.14631579,174.3,67.36105263,161.8063158,135.9631579,125.7856316,116.7077368,135.9631579,125.7856316,116.7077368,66.738,46.46010526,29.65173684,-17.90831579,10.11710526,-60.87905263,1.624368421,2.684526316,1.690421053,131.4894737,127.9947368,122.0536842,43.65510526
Scan021_042,0.816,0.035,-0.000312,-7.77E-07,119508.0435,546666.3242,37300.89104,122.567,0.327478261,0.47826087,77.15391304,174.9495652,99.0226087,186.2808696,68.78173913,171.846087,126.6512174,142.8186087,119.8755652,126.6512174,142.8186087,119.8755652,64.92191304,44.37595652,29.92673913,-2.118130435,-1.904913043,14.95652174,1.561478261,2.780217391,1.762304348,127.6756522,141.893913,118.1486957,35.31708696
Scan021_043,0.793,0.033,-0.0001877,-8.76E-07,178457.4667,816319.0067,54603.3142,158.2745333,0.3614,0.2,67.83866667,181.0506667,63.52266667,181.0506667,59.76,184.592,125.1715333,122.9284,123.6843333,125.1715333,122.9284,123.6843333,77.84273333,58.1538,40.62633333,8.135533333,-14.88053333,-6.326533333,1.3904,2.133266667,1.508333333,123.7253333,123.0613333,119.52,50.9066
Scan021_044,0.814,0.033,-0.0002129,-1.98E-07,161273.8235,737715.7699,47385.22447,140.0155294,0.378588235,0.705882353,76.94588235,180.7447059,73.04,191.4858824,64.34941176,171.2729412,131.9225294,129.9633529,117.6024118,131.9225294,129.9633529,117.6024118,70.80458824,51.028,38.24058824,-16.53317647,-6.601352941,3.874352941,1.426235294,1.963352941,1.385,126.0623529,119.8129412,111.7082353,46.67541176
Scan021_045,0.759,0.034,-0.0001776,-3.72E-07,134673.6842,616038.6011,42325.50284,136.2217368,0.357105263,0.789473684,64.91473684,166.4368421,78.71894737,188.3663158,81.77684211,184.5221053,116.8055263,134.6343684,132.1285263,116.8055263,134.6343684,132.1285263,76.00205263,45.16173684,31.29884211,7.108526316,16.021,23.55926316,1.742684211,2.590315789,1.502526316,119.1705263,137.78,130.1789474,42.98531579
Scan021_046,0.765,0.034,-0.0001756,9.09E-08,122996.7143,562624.5709,38915.49043,121.3194762,0.353428571,0.904761905,69.24571429,163.0752381,69.64095238,168.0552381,94.2247619,198.3304762,116.9365714,120.5297143,145.4004762,116.9365714,120.5297143,145.4004762,68.10914286,47.72414286,29.40804762,7.393619048,-3.491428571,12.02657143,1.516904762,2.631095238,1.718761905,110.4295238,121.5752381,141.8904762,42.106
Scan021_047,0.763,0.035,-0.0002297,-3.30E-08,143094.2778,654556.9701,47135.37672,143.3388889,0.336388889,0.777777778,63.72555556,182.2311111,65.20111111,176.8822222,67.04555556,174.9455556,121.4139444,120.7121667,124.0332222,121.4139444,120.7121667,124.0332222,74.89472222,55.82661111,33.56677778,-4.685666667,-7.224722222,17.50805556,1.368222222,2.676444444,1.954611111,118.9666667,122.1022222,125.4222222,44.02066667
Scan021_048,0.809,0.029,-0.0001559,-1.74E-07,151291.5,692053.5703,40299.28194,120.1098333,0.339388889,0.888888889,61.51222222,163.51,82.26222222,182.8766667,64.27888889,156.87,113.6049444,132.9765,111.4930556,113.6049444,132.9765,111.4930556,70.39372222,44.97127778,29.78,-15.00766667,21.80911111,-38.33838889,1.7405,2.775333333,1.609611111,112.7877778,130.8633333,109.1911111,40.97738889
Scan021_049,0.757,0.035,-0.0002217,-7.77E-07,134316,614402.4441,43433.38321,132.4329474,0.328052632,0.263157895,80.37894737,182.0757895,77.23368421,180.1536842,77.93263158,185.3957895,128.2495263,128.1514737,133.5252632,128.2495263,128.1514737,133.5252632,69.64242105,46.03889474,31.83773684,-5.374368421,-8.365368421,-36.07205263,1.522736842,2.573947368,1.769842105,128.4315789,122.4905263,130.8778947,40.62631579
Scan021_050,0.735,0.035,-0.0001366,4.30E-07,124211.8,568182.7444,41854.89915,127.42905,0.3604,1.05,78.103,189.323,67.562,169.237,72.376,168.241,135.3627,116.9983,119.78615,135.3627,116.9983,119.78615,69.5232,46.89065,33.02155,8.21395,5.53765,18.35895,1.6065,2.5614,1.56595,136.452,117.362,117.694,40.91905
Scan021_051,0.71,0.03,-7.33E-05,2.64E-07,141139.5294,645615.3535,43451.26912,128.0405294,0.362588235,1.117647059,70.20823529,172.4447059,58.78352941,170.4917647,95.79176471,192.0717647,120.6472353,113.2922353,141.1202941,120.6472353,113.2922353,141.1202941,77.11611765,46.07182353,31.52994118,-16.365,-5.206764706,-13.60911765,1.856941176,2.825117647,1.584470588,116.1023529,111.9035294,136.5105882,43.64829412
Scan021_052,0.778,0.029,-0.0001647,-1.65E-07,175009.6,800547.4105,48864.53127,139.8784667,0.346,0.666666667,62.416,176.1813333,72.044,171.4226667,80.56533333,192.1173333,119.4348,121.6369333,134.1402667,119.4348,121.6369333,134.1402667,74.77986667,51.52066667,34.81853333,-4.6756,-23.98253333,40.24873333,1.5868,2.432733333,1.5778,123.9466667,117.7493333,126.0493333,47.40226667
Scan021_053,0.764,0.037,-0.0001488,-1.56E-06,129089.75,590495.9789,43782.985,136.6653,0.334,-0.4,93.292,202.437,89.557,194.884,63.08,169.735,150.7218,142.22795,118.15425,150.7218,142.22795,118.15425,73.91555,51.9371,30.19435,3.31375,8.8384,-14.985,1.5246,2.90525,1.8887,156.621,138.61,112.465,41.2234
Scan021_054,0.821,0.034,-0.0002216,-1.82E-07,153932.6111,704134.8201,46258.04606,135.1187222,0.357,0.833333333,57.45444444,162.68,42.88333333,154.0111111,84.01444444,190.7155556,109.878,96.0065,138.9306667,109.878,96.0065,138.9306667,72.85444444,51.35133333,33.72755556,-8.468111111,19.42816667,-12.63205556,1.600444444,2.785388889,1.671833333,109.0988889,87.88777778,136.12,44.60477778
Scan021_055,0.713,0.029,-0.0001254,2.48E-07,133599.2778,611123.9376,39338.82033,123.0068889,0.364666667,0.944444444,85.85888889,191.1766667,78.85,180.2022222,74.33111111,175.2222222,138.3657778,129.4808333,121.9403889,138.3657778,129.4808333,121.9403889,67.49194444,47.78955556,31.92388889,3.295555556,6.934277778,-13.79633333,1.439555556,2.294555556,1.601222222,137.0422222,131.2322222,114.7244444,43.46738889
Scan021_056,0.699,0.03,-9.63E-05,-1.65E-08,131280.1667,600515.6143,41300.06567,128.5628889,0.315111111,0.833333333,53.95,163.51,85.12111111,184.1677778,82.63111111,179.0955556,105.4065556,136.1302222,130.1648889,105.4065556,136.1302222,130.1648889,69.6145,49.91972222,28.20072222,-2.917722222,-11.85788889,-9.288,1.527222222,2.962444444,1.965222222,104.0266667,138.4255556,131.8777778,37.87266667
Scan021_057,0.748,0.03,-0.0001105,-1.07E-06,168487.9333,770715.3134,49460.9034,159.0667333,0.309733333,-0.333333333,69.388,187.4693333,66.732,181.1613333,101.924,207.9426667,129.6757333,124.2938667,155.9627333,129.6757333,124.2938667,155.9627333,71.5912,54.3664,37.92893333,-18.66466667,-0.791266667,-10.37813333,1.339066667,2.084066667,1.539666667,132.8,121.18,152.2773333,48.95166667
