SampleName,VolumeDensity,SurfaceAreaDensity,MeanBreadthDensity,EulerNumberDensity,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius, Yield Stress 
Scan003_002,0.685,0.083,-0.0005799,-3.7e-05,101589.9259,16105.77209,87.89705556,0.2125,-4.888888889,59.94444444,125.0740741,57.46296296,123.1296296,74.07407407,137.3518519,92.39853704,90.79735185,104.9007037,92.39853704,90.79735185,104.9007037,39.97151852,27.46964815,18.31161111,16.95614815,5.821407407,-13.33314815,1.534388889,2.343148148,1.551185185,92.92592593,91.35185185,102.4814815,18.79014815,30.331130981445312
Scan003_005,0.679,0.05,-0.0002929,-1.01e-05,118433.1087,13068.52552,75.56015217,0.331586957,-1.065217391,106.2391304,159.6086957,71.2826087,120.4782609,61.56521739,110.6521739,132.5126739,95.3008913,85.9458913,132.5126739,95.3008913,85.9458913,33.93991304,22.82106522,14.21906522,-6.569413043,-8.109478261,16.0786087,1.566804348,2.635630435,1.664456522,129.9130435,93.34782609,84.2173913,17.33332609,50.416629791259766
Scan003_006,0.909,0.035,-0.0004252,-7.87e-06,330364.3636,22470.28245,87.58522727,0.302681818,-2.045454545,66.31818182,132.6818182,45.31818182,107.2272727,96.72727273,163.4090909,98.74963636,75.53504545,131.0065455,98.74963636,75.53504545,131.0065455,43.97818182,28.53822727,20.67763636,-6.989409091,-6.065954545,12.75013636,1.620954545,2.453772727,1.549090909,101.8181818,77.40909091,132.4545455,27.28781818,77.90328979492188
Scan003_008,0.838,0.049,-0.0005148,-1.31e-05,167305.775,14759.28335,78.969225,0.2942,-1.4,110.475,160.375,84.3,140.925,54.55,109.175,135.097075,112.544975,81.049175,135.097075,112.544975,81.049175,34.0574,23.291475,16.748725,2.894725,5.1483,12.102025,1.59905,2.28785,1.44805,133.175,112.15,80.15,19.1167,103.63124084472656
Scan003_011,0.817,0.052,-0.0004641,-1.41e-05,204227.25,19472.89128,92.539,0.298625,-2.59375,71.0,126.5,69.0,133.09375,92.9375,150.375,97.24375,101.3309063,123.0044688,97.24375,101.3309063,123.0044688,38.93678125,25.5358125,17.95425,-3.46075,2.1216875,-19.56659375,1.52321875,2.37809375,1.5579375,95.25,103.78125,122.96875,20.8020625,61.39564895629883
Scan003_012,0.676,0.059,6.97e-06,-2.03e-05,80812.10448,9591.803552,62.39820896,0.367179104,-1.791044776,94.59701493,133.2686567,67.32835821,109.1940299,101.3283582,140.9850746,114.2203433,88.22492537,120.9677164,114.2203433,88.22492537,120.9677164,26.18386567,18.37492537,12.07573134,13.25616418,-1.105059701,-7.713208955,1.486985075,2.246328358,1.510970149,114.358209,87.74626866,118.0298507,12.57216418,27.73088264465332
Scan003_015,0.862,0.056,-0.0007358,-2.4e-05,215489.9375,21383.20519,102.865625,0.34003125,-5.09375,67.59375,135.84375,89.5,156.03125,58.21875,120.03125,100.2514688,124.63325,88.746375,100.2514688,124.63325,88.746375,42.88834375,29.83053125,20.36728125,12.212875,3.19265625,14.59865625,1.44196875,2.21728125,1.54878125,99.0,124.0625,85.59375,25.19784375,69.52424621582031
Scan003_016,0.829,0.064,-0.0005368,-2.06e-05,135385.1429,14980.73057,76.84014286,0.280510204,-2.918367347,91.3877551,147.7755102,40.79591837,95.79591837,67.30612245,124.3469388,119.124449,67.79540816,95.82397959,119.124449,67.79540816,95.82397959,35.86357143,25.22844898,16.99195918,15.66032653,-0.566306122,5.732163265,1.486795918,2.356408163,1.555265306,118.6122449,68.10204082,95.24489796,18.86387755,27.20681571960449
Scan003_018,0.753,0.077,-0.0004413,-4.04e-05,118032.4706,15667.10612,77.75223529,0.230764706,-5.31372549,74.52941176,134.5098039,62.29411765,120.0784314,60.21568627,114.9215686,105.0040392,90.63309804,87.11264706,105.0040392,90.63309804,87.11264706,36.30237255,24.78145098,17.13196078,12.69976471,-4.691529412,-10.49058824,1.569568627,2.487078431,1.571980392,105.1960784,87.76470588,85.54901961,17.14378431,32.69635391235352
Scan003_020,0.81,0.061,-0.0008482,-1.76e-05,129614.84,14235.64946,71.6076,0.31846,-2.0,93.68,146.88,90.48,142.1,77.46,131.24,120.61202,116.90862,104.72096,120.61202,116.90862,104.72096,34.62438,23.8577,16.04926,8.99106,5.46126,-3.55288,1.51474,2.56876,1.69226,118.44,115.6,103.36,18.39994,78.64471435546875
Scan003_023,0.806,0.043,-0.0002542,-6.36e-06,257696.92,21080.36372,88.83428,0.33252,-1.12,94.08,150.04,68.84,134.56,81.96,140.12,120.2466,101.71188,109.89456,120.2466,101.71188,109.89456,40.38488,26.87284,18.82448,3.36356,-2.32648,0.1546,1.52252,2.43616,1.58632,116.28,101.8,107.96,23.39996,65.31159210205078
Scan003_029,0.887,0.044,-0.0006193,-1.79e-05,272639.4231,21955.83423,88.98765385,0.251461538,-4.692307692,76.19230769,135.8076923,82.46153846,148.1538462,65.19230769,129.6153846,105.129,117.8279231,96.96430769,105.129,117.8279231,96.96430769,43.40911538,28.61146154,19.16076923,33.43315385,-2.958423077,-11.49261538,1.698730769,2.800730769,1.647961538,98.61538462,116.0769231,94.96153846,23.8975,78.57522583007812
Scan003_030,0.81,0.068,-0.0006271,-2.46e-05,150692.8605,17777.42963,91.22997674,0.263232558,-3.790697674,62.23255814,122.372093,43.93023256,111.1395349,80.81395349,143.2093023,92.92213953,77.86202326,112.6174651,92.92213953,77.86202326,112.6174651,40.3744186,28.06002326,18.674,-1.64944186,5.235837209,-5.225837209,1.511093023,2.335744186,1.550069767,94.04651163,78.27906977,110.1627907,20.18606977,33.29046630859375
Scan004_001,0.816,0.164,-0.003,-4.98e-06,33652.48969,8464.632196,60.35621134,0.232010309,0.190721649,82.59793814,131.4896907,77.11340206,126.185567,74.98453608,122.4639175,106.8368093,101.5584175,98.58183505,106.8368093,101.5584175,98.58183505,30.03192784,19.94675773,14.73863402,-7.383603093,-3.448902062,-1.647164948,1.528773196,2.129773196,1.396525773,104.4020619,100.3917526,97.08762887,10.42099485,97.65381622314452
Scan004_002,0.755,0.17,-0.002,-6.01e-06,29760.2069,8167.735355,62.69616256,0.203418719,0.093596059,75.19211823,124.08867,82.69950739,130.1527094,73.97536946,121.9310345,99.50878325,106.425,97.84349261,99.50878325,106.425,97.84349261,30.02382759,19.72224631,14.27186207,-1.890773399,-1.60891133,-8.850610837,1.555349754,2.198344828,1.421812808,98.67487685,105.8226601,97.02463054,9.573093596,86.66703796386719
Scan004_005,0.769,0.164,-0.002,-6.77e-06,30162.32843,7934.405309,61.66471569,0.225637255,0.18627451,75.06862745,123.6078431,77.83333333,124.6519608,77.01470588,123.6960784,99.35930882,101.0764216,100.38025,99.35930882,101.0764216,100.38025,30.04216667,19.3504902,13.95933333,-4.490995098,2.371480392,-6.05070098,1.585754902,2.245338235,1.426544118,98.23039216,99.55882353,98.95098039,10.21898529,88.77814483642578
Scan004_006,0.789,0.174,-0.002,-3.97e-07,27938.27876,7590.29119,59.46135398,0.218853982,0.349557522,76.69026549,122.4513274,80.39823009,127.5,74.28761062,121.3141593,99.30668142,103.8698142,97.72435398,99.30668142,103.8698142,97.72435398,28.64422124,19.24123451,14.34163274,3.912123894,-2.550176991,10.99570354,1.519455752,2.086933628,1.3915,97.97345133,102.6548673,96.37610619,9.933672566,92.54560089111328
Scan004_008,0.693,0.168,-0.001,-8.63e-06,26912.52427,7778.195369,62.0316165,0.199378641,0.101941748,73.60679612,121.5825243,79.59223301,125.0533981,78.80097087,125.6650485,97.45335437,102.4358495,102.4188447,97.45335437,102.4358495,102.4188447,29.00782524,19.14626214,13.98501942,3.58523301,-5.315300971,-6.338359223,1.549276699,2.169553398,1.405854369,97.44660194,102.5873786,101.7718447,9.105199029,77.63946533203125
Scan004_011,0.759,0.174,-0.002,-2.74e-06,27869.35321,7776.810927,59.20308257,0.205389908,0.330275229,81.02752294,126.766055,77.75688073,125.1238532,78.87155963,125.4724771,103.8660688,101.1605963,102.3881468,103.8660688,101.1605963,102.3881468,28.76816514,19.41667431,13.99342661,-2.534605505,0.033252294,-8.934587156,1.515633028,2.14740367,1.428811927,102.6284404,100.6559633,101.2110092,9.530600917,87.95463562011719
Scan004_012,0.694,0.174,-0.001,-1.19e-05,25702.74074,7642.673787,62.64477315,0.193240741,-0.023148148,81.33333333,126.7592593,81.33796296,127.7685185,75.59259259,122.9675926,104.1323056,104.6044769,99.3735463,104.1323056,104.6044769,99.3735463,28.746125,19.26948148,13.65523148,-2.11800463,-0.150106481,-8.301694444,1.524268519,2.21175,1.457537037,103.4583333,104.1990741,98.5787037,9.006217593,75.20834350585938
Scan004_015,0.662,0.159,-0.001,-1.24e-05,28762.95109,8183.409516,63.2105,0.194673913,-0.10326087,72.72826087,121.2445652,80.51086957,128.0543478,76.42934783,124.5271739,96.82798913,104.4761196,100.390288,96.82798913,104.4761196,100.390288,29.8051413,19.59836957,14.33784239,-0.426293478,-2.196413043,-0.219309783,1.544326087,2.169875,1.415445652,96.80434783,103.9402174,98.72826087,9.242771739,64.96736145019531
Scan004_018,0.68,0.171,-0.001,-9.41e-06,25557.6338,7592.340286,63.54461972,0.197356808,0.056338028,77.03286385,124.0516432,77.19248826,123.1314554,75.66197183,120.9295775,100.4072535,100.0422019,98.03842723,100.4072535,100.0422019,98.03842723,28.72765728,18.94755869,13.83456338,1.059549296,2.057089202,-3.129985915,1.529201878,2.15843662,1.415746479,100.1220657,98.95774648,97.18779343,8.957765258,73.037109375
Scan004_020,0.68,0.161,-0.001,-1.23e-05,26802.52709,7593.29131,61.36736453,0.211935961,-0.054187192,77.62068966,123.8916256,75.70935961,122.8029557,80.16256158,125.0295567,100.7934926,99.27813793,102.5187931,100.7934926,99.27813793,102.5187931,28.19235961,19.24891133,13.9652266,1.0701133,-1.191093596,-1.535064039,1.493660099,2.105049261,1.419561576,99.66502463,98.86699507,101.8866995,9.38920197,75.16114044189453
Scan004_023,0.725,0.165,-0.002,3.81e-06,29927.69588,8244.370701,61.56382474,0.201030928,0.412371134,80.24226804,129.1185567,85.19587629,133.0309278,81.0,129.1443299,104.560866,108.774268,104.9019485,104.560866,108.774268,104.9019485,30.10073196,19.90765979,14.4820567,-6.753953608,-0.671680412,-2.210603093,1.534664948,2.168231959,1.426262887,104.3298969,108.0412371,104.5360825,9.53093299,78.6501235961914
Scan004_024,0.741,0.165,-0.002,1.55e-06,29223.08867,7913.547463,60.195133,0.22053202,0.384236453,75.57142857,122.679803,74.42364532,120.8128079,72.89162562,120.4334975,98.98690148,97.42338916,96.38373399,98.98690148,97.42338916,96.38373399,29.15127094,19.68040887,14.16636946,1.059891626,0.897172414,0.750433498,1.498241379,2.117950739,1.425408867,98.33990148,95.87684729,94.51231527,9.722507389,86.90689086914062
Scan004_027,0.697,0.171,-0.002,-8.57e-06,28479.88776,8307.334913,64.79318878,0.192510204,0.025510204,74.7755102,122.4795918,80.92346939,128.9030612,74.21428571,122.3520408,98.83669898,105.0378265,98.22257653,98.83669898,105.0378265,98.22257653,29.71629592,20.00522959,14.34829082,-4.035571429,0.327091837,6.17944898,1.512066327,2.147244898,1.437734694,97.8877551,103.505102,96.8877551,9.141178571,70.88970184326172
Scan004_029,0.669,0.167,-0.001,-1.79e-05,28182.61579,8305.012911,64.74687368,0.188636842,-0.347368421,71.0,118.4631579,80.58947368,130.1,73.11052632,119.9894737,94.61747895,105.3219579,96.60245263,94.61747895,105.3219579,96.60245263,30.3851,19.69846316,13.87137368,4.055778947,2.400584211,7.650963158,1.5742,2.287747368,1.4571,93.82631579,104.6526316,95.72105263,8.915794737,69.02051544189453
Scan004_030,0.687,0.161,-0.001,-7.69e-06,31236.42045,8751.710994,65.55748295,0.187482955,0.039772727,77.41477273,125.9034091,74.66477273,125.6590909,77.02272727,125.7613636,101.6685398,100.4559773,101.5885341,101.6685398,100.4559773,101.5885341,31.15403409,20.35025568,14.5738125,11.07864205,5.880471591,12.35976705,1.558068182,2.222982955,1.4388125,101.0397727,98.96590909,100.3125,9.27275,74.28864288330078
Scan004_033,0.67,0.168,-0.001,-1.45e-05,27762.11917,8210.121109,66.38723316,0.185595855,-0.176165803,75.78238342,124.7046632,77.1761658,125.2901554,74.25388601,121.0829016,100.4368601,101.1422073,97.27323316,100.4368601,101.1422073,97.27323316,29.92039378,19.73512953,14.11320725,6.198110562,4.298414508,-6.290139896,1.540518135,2.236212435,1.464450777,99.21243523,100.984456,96.33678756,8.987875648,66.5697021484375
Scan004_034,0.653,0.164,-0.001,-1.83e-05,27509.08421,8102.992616,63.41826842,0.193226316,-0.352631579,74.39473684,121.9105263,76.95789474,124.1842105,76.22105263,122.3947368,98.36690526,100.7995842,99.27282632,98.36690526,100.7995842,99.27282632,28.97052632,19.42302632,14.10291579,-2.592747368,1.052510526,2.950136842,1.535394737,2.146215789,1.410257895,98.31052632,99.98421053,97.98421053,8.922826316,65.75109100341797
Scan004_037,0.687,0.171,-0.001,-1.27e-05,27339.58706,8063.176756,63.41729851,0.193029851,-0.039800995,76.37313433,124.0298507,72.69154229,119.3333333,78.69154229,125.4925373,99.90269154,96.22083582,102.0574229,99.90269154,96.22083582,102.0574229,28.75853234,19.69689552,14.07577612,-9.115159204,-0.083671642,2.220323383,1.487567164,2.153621891,1.453756219,99.13432836,95.5920398,100.1144279,8.888960199,70.60755157470703
Scan004_039,0.654,0.165,-0.001,-1.34e-05,27543.90526,8205.326268,65.38872632,0.187221053,-0.189473684,75.72105263,123.5736842,78.19473684,126.8105263,73.52105263,119.9947368,99.47217368,102.3710684,96.54998421,99.47217368,102.3710684,96.54998421,29.40362105,19.73638421,14.31047895,4.839889474,4.485752632,2.865194737,1.519631579,2.127610526,1.404736842,98.62105263,101.1263158,94.97894737,8.864957895,61.344913482666016
Scan004_041,0.818,0.164,-0.003,-4.6e-06,35372.48649,8917.467195,63.47261081,0.217902703,0.102702703,79.76216216,130.3513514,75.87027027,126.227027,68.56216216,118.4432432,105.1273081,100.8958541,93.32877297,105.1273081,100.8958541,93.32877297,31.54312432,21.02867568,14.9923027,1.117810811,4.601627027,-6.314037838,1.529372973,2.184054054,1.442994595,103.5351351,100.1189189,90.98918919,10.80358919,93.99066925048828
Scan004_042,0.763,0.167,-0.002,-9.31e-06,31613.01554,8464.38972,62.22046114,0.214207254,0.051813472,78.9015544,127.9430052,74.57512953,122.9222798,75.48704663,122.8082902,103.5681969,98.57703627,98.96239378,103.5681969,98.57703627,98.96239378,30.38172539,19.89397409,14.24272021,1.455958549,0.020393782,4.197062176,1.550911917,2.216341969,1.443362694,103.6528497,97.83937824,97.34196891,9.880860104,86.7289047241211
Scan004_045,0.778,0.162,-0.002,1.55e-06,30679.67488,7892.937202,59.39471921,0.22717734,0.369458128,74.10344828,121.862069,78.71428571,126.6600985,68.06403941,115.0492611,98.16765517,102.3039754,91.65756158,98.16765517,102.3039754,91.65756158,29.6372266,19.78396552,14.19952217,4.561285714,-1.706625616,-0.889965517,1.52391133,2.186507389,1.445369458,98.67980296,101.3694581,90.56650246,10.14942857,88.42494201660156
Scan004_046,0.78,0.17,-0.002,-2.89e-06,28511.11872,7657.295457,57.46799087,0.221,0.223744292,79.14155251,124.3744292,78.84018265,125.7716895,77.75342466,124.0273973,101.3511781,101.9832055,100.7556256,101.3511781,101.9832055,100.7556256,28.54271233,19.14086758,13.97040183,3.501748858,-1.354940639,6.29960274,1.510949772,2.151022831,1.427990868,100.6849315,100.0593607,100.1552511,9.896520548,92.68521881103516
Scan004_048,0.683,0.167,-0.001,-5.2e-06,26908.75369,7796.629645,60.43506404,0.204921182,0.24137931,78.82758621,125.6699507,80.27093596,126.5615764,80.97044335,126.1576355,102.3885517,103.2764828,103.4789261,102.3885517,103.2764828,103.4789261,28.78223153,19.09187192,13.60684236,-3.524162562,0.571541872,1.835246305,1.517852217,2.172147783,1.441551724,101.0098522,102.6059113,101.8916256,9.111674877,73.46831512451172
Scan004_051,0.747,0.176,-0.002,-1.38e-05,27428.06422,7779.474881,58.67756881,0.20503211,-0.151376147,77.11009174,121.4587156,83.97706422,130.6192661,79.96788991,126.4082569,98.96842661,107.536633,103.2287431,98.96842661,107.536633,103.2287431,28.22617431,19.23518807,13.58940826,-3.753087156,-1.162490826,4.348669725,1.487619266,2.153256881,1.466788991,98.40366972,107.912844,102.4082569,9.067298165,82.40222930908203
Scan004_052,0.696,0.174,-0.001,-1.3e-05,26525.27619,7850.852614,63.08901429,0.189638095,-0.1,67.9952381,114.5857143,78.96666667,127.2857143,79.6047619,125.0666667,91.35632857,102.9940857,102.173081,91.35632857,102.9940857,102.173081,29.16371905,19.12298095,13.9063619,7.203480952,1.389238095,-0.15927619,1.557342857,2.20732381,1.425909524,90.68571429,102.8333333,101.9095238,8.931747619,77.13970184326172
Scan004_055,0.677,0.163,-0.001,-1.22e-05,26956.23383,7718.22995,61.32871642,0.205542289,-0.074626866,73.21890547,119.5323383,77.1840796,123.6666667,75.74129353,120.7860697,96.33636816,100.5363532,98.13713433,96.33636816,100.5363532,98.13713433,28.38621891,19.27939303,13.56181095,-1.594064677,1.696656716,-2.552343284,1.512542289,2.224507463,1.481452736,96.15422886,100.2189055,97.09950249,9.190726368,67.56917572021484
Scan004_056,0.772,0.167,-0.002,2.13e-06,30445.00985,8105.686433,60.20360099,0.219423645,0.443349754,77.42364532,124.7783251,78.97536946,126.8669951,74.62068966,121.5123153,101.3882857,103.2847882,98.12486207,101.3882857,103.2847882,98.12486207,29.60074877,19.69138916,14.22069458,4.655931034,-0.458507389,-2.623482759,1.519635468,2.175418719,1.449517241,100.4827586,103.08867,97.78817734,9.848965517,86.28966522216797
Scan004_058,0.672,0.168,-0.001,-1.97e-05,27851.74611,8181.028026,61.14634715,0.192103627,-0.471502591,78.30569948,125.3005181,72.58549223,120.0932642,81.80310881,127.8393782,101.4488031,96.43542487,104.792715,101.4488031,96.43542487,104.792715,28.65699482,19.26806218,14.08688083,-1.256943005,-2.335145078,-2.253689119,1.514507772,2.12326943,1.412435233,101.3419689,94.87046632,104.0569948,8.891243523,72.40194702148438
Scan004_060,0.693,0.162,-0.002,2.06e-07,28170.81218,7900.768624,61.55637056,0.206451777,0.350253807,74.50253807,122.071066,73.73096447,121.2182741,77.64467005,124.6700508,98.13704061,97.57132487,101.2414061,98.13704061,97.57132487,101.2414061,29.30348223,19.68588325,13.92647208,5.884431472,-1.157187817,-6.696441624,1.510411168,2.194649746,1.46151269,98.52284264,96.70558376,100.4263959,9.275847716,64.7212905883789
Scan004_063,0.764,0.165,-0.002,-4.93e-06,32664.17112,8628.450492,62.21743316,0.208828877,0.101604278,76.74331551,125.7005348,69.8342246,118.9518717,71.12299465,119.0641711,101.119262,93.94618182,95.33233155,101.119262,93.94618182,95.33233155,30.23082353,20.28382888,14.57258824,-1.087101604,-3.682834225,-12.42449198,1.521636364,2.213016043,1.457743316,100.7593583,91.85561497,93.95187166,10.08202139,92.92335510253906
Scan004_064,0.769,0.164,-0.002,-1.44e-06,31221.49239,8195.617802,61.95286294,0.221035533,0.324873096,76.25380711,125.0203046,76.79187817,125.3756345,81.14213198,127.5786802,100.8960355,101.0428477,104.3608528,100.8960355,101.0428477,104.3608528,29.63128426,19.98473604,14.68746193,4.057055838,-1.054406091,-5.306162437,1.512893401,2.138091371,1.41919797,100.106599,99.0,103.786802,10.15399492,85.17567443847656
Scan004_066,0.773,0.169,-0.002,-6.25e-06,29864.71014,7987.419744,58.96906763,0.222173913,0.173913043,79.65217391,125.3768116,75.74879227,123.1014493,78.23188406,125.1980676,102.6631498,99.38113527,102.0120773,102.6631498,99.38113527,102.0120773,29.00092271,19.575,13.89571498,-5.717410628,0.09921256,-7.356149758,1.495009662,2.168661836,1.457888889,102.5603865,98.14009662,102.0676329,9.769700483,93.70651245117188
Scan004_067,0.716,0.171,-0.002,-1.47e-05,30162.47368,8601.506363,62.95299474,0.191663158,-0.226315789,73.72105263,122.8578947,80.18421053,128.6315789,78.18947368,125.3578947,98.10015789,104.3286053,101.3905053,98.10015789,104.3286053,101.3905053,30.59047895,19.68807895,14.24008947,-4.618447368,2.299236842,-6.167757895,1.572810526,2.226010526,1.430847368,97.61578947,103.6894737,99.63684211,9.222831579,79.17962646484375
Scan004_069,0.681,0.17,-0.001,-7.82e-06,25230.44907,7473.772921,61.77106481,0.191912037,0.078703704,74.42592593,122.3101852,73.55555556,120.1064815,75.65277778,120.8055556,98.1952037,96.43410648,98.33527315,98.1952037,96.43410648,98.33527315,28.94254167,18.99286574,13.77264352,2.332865741,-2.004898148,-12.57400926,1.555458333,2.215115741,1.433078704,98.10648148,95.45833333,97.81481481,8.949078704,77.82550048828125
Scan004_070,0.707,0.164,-0.002,-5.23e-06,28544.15152,7943.496131,60.73900505,0.207530303,0.232323232,73.95454545,119.4191919,76.26262626,124.530303,78.27272727,124.8383838,96.65427778,100.2968434,101.7589242,96.65427778,100.2968434,101.7589242,29.12257576,19.26131818,13.62506566,-1.939444444,0.116141414,-0.515671717,1.543782828,2.257666667,1.473565657,96.40909091,99.12626263,100.9747475,9.292974747,78.34424591064453
Scan004_073,0.664,0.169,-0.001,-1.66e-05,26435.0796,7950.209891,64.87362687,0.189537313,-0.28358209,77.64676617,125.5273632,77.76616915,125.2039801,78.60696517,124.9651741,101.6508657,101.3696617,101.8086269,101.6508657,101.3696617,101.8086269,29.18805473,19.24059204,14.15253234,2.913442786,2.841039801,16.26951244,1.534218905,2.138761194,1.396616915,100.4825871,100.6467662,100.3333333,8.781159204,73.38906860351562
Scan004_074,0.648,0.171,-0.001,-1.97e-05,24105.73953,7432.714814,64.44628837,0.188451163,-0.260465116,78.8,125.9581395,76.86976744,123.6465116,77.44186047,122.4465116,102.2012512,100.3100698,99.86276279,102.2012512,100.3100698,99.86276279,28.6964186,18.92171163,13.63873488,-1.002474419,-0.157506977,9.967572093,1.552530233,2.183716279,1.426427907,101.9348837,98.83255814,99.22790698,8.730293023,68.3370590209961
